frame_idx,model_label,preprocess_ms,inference_ms,postprocess_ms,total_ms,detections,confidence_mean,gpu_mem_mb,cpu_percent
655,yolo_fasternet,1.568,41.401,0.255,43.468,9,0.81,0.0,54.3
656,yolo_fasternet,1.866,56.358,0.261,58.776,8,0.8642,0.0,66.7
657,yolo_fasternet,2.179,44.53,0.271,47.311,8,0.8368,0.0,60.5
658,yolo_fasternet,1.589,40.437,0.253,42.525,8,0.8578,0.0,51.4
659,yolo_fasternet,1.556,40.592,0.259,42.654,8,0.871,0.0,52.8
660,yolo_fasternet,1.592,39.784,0.254,41.878,8,0.7774,0.0,52.9
661,yolo_fasternet,1.554,41.525,0.262,43.583,8,0.7911,0.0,51.4
662,yolo_fasternet,1.635,41.03,0.273,43.206,8,0.8003,0.0,50.0
663,yolo_fasternet,2.144,41.284,0.272,44.015,8,0.7846,0.0,51.4
664,yolo_fasternet,1.636,40.553,0.259,42.71,7,0.779,0.0,52.9
665,yolo_fasternet,2.06,39.825,0.255,42.455,7,0.6436,0.0,52.8
666,yolo_fasternet,1.573,39.959,0.256,42.043,6,0.6903,0.0,50.0
667,yolo_fasternet,1.577,40.53,0.267,42.621,5,0.8001,0.0,52.9
668,yolo_fasternet,1.858,46.207,0.259,48.6,6,0.752,0.0,50.0
669,yolo_fasternet,1.562,40.134,0.255,42.194,7,0.6704,0.0,51.5
670,yolo_fasternet,1.851,46.602,0.253,48.983,7,0.6982,0.0,51.2
671,yolo_fasternet,2.073,40.58,0.258,43.235,7,0.6474,0.0,52.8
672,yolo_fasternet,1.583,40.071,0.268,42.174,5,0.7428,0.0,50.0
673,yolo_fasternet,2.062,40.579,0.26,43.208,4,0.7726,0.0,51.4
674,yolo_fasternet,1.586,40.031,0.257,42.119,5,0.7287,0.0,52.9
675,yolo_fasternet,1.563,40.85,0.262,42.92,7,0.7033,0.0,52.8
676,yolo_fasternet,1.65,42.148,0.265,44.323,7,0.7183,0.0,50.0
677,yolo_fasternet,1.601,41.727,0.265,43.84,7,0.6823,0.0,51.4
678,yolo_fasternet,1.656,42.507,0.255,44.674,7,0.6571,0.0,51.4
679,yolo_fasternet,2.061,40.795,0.252,43.412,7,0.6239,0.0,54.3
680,yolo_fasternet,1.643,40.799,0.258,42.97,7,0.6347,0.0,52.8
681,yolo_fasternet,2.051,40.418,0.257,43.039,7,0.7226,0.0,51.4
682,yolo_fasternet,1.566,40.167,0.264,42.252,7,0.7309,0.0,50.0
683,yolo_fasternet,1.552,40.328,0.253,42.383,7,0.766,0.0,52.9
684,yolo_fasternet,1.599,39.972,0.257,42.074,8,0.723,0.0,51.4
685,yolo_fasternet,1.576,40.02,0.252,42.09,8,0.6848,0.0,50.0
686,yolo_fasternet,1.861,46.617,0.259,49.017,8,0.7398,0.0,52.5
687,yolo_fasternet,2.08,40.568,0.26,43.212,7,0.7738,0.0,52.8
688,yolo_fasternet,1.57,40.455,0.258,42.548,8,0.7215,0.0,50.0
689,yolo_fasternet,1.841,46.51,0.275,48.902,8,0.7118,0.0,51.2
690,yolo_fasternet,1.535,40.664,0.253,42.689,8,0.7801,0.0,54.3
691,yolo_fasternet,1.575,41.321,0.265,43.414,8,0.7669,0.0,51.4
692,yolo_fasternet,1.578,40.181,0.251,42.253,7,0.78,0.0,51.4
693,yolo_fasternet,1.555,40.228,0.251,42.27,8,0.8075,0.0,51.5
694,yolo_fasternet,1.636,40.322,0.273,42.473,9,0.7122,0.0,51.4
695,yolo_fasternet,1.546,40.498,0.252,42.534,9,0.7197,0.0,51.4
696,yolo_fasternet,1.592,40.102,0.25,42.189,8,0.7903,0.0,51.4
697,yolo_fasternet,1.557,40.37,0.271,42.436,8,0.7937,0.0,52.9
698,yolo_fasternet,1.585,40.464,0.266,42.559,9,0.7618,0.0,51.4
699,yolo_fasternet,1.612,41.921,0.26,44.039,10,0.6988,0.0,51.4
700,yolo_fasternet,1.625,42.617,0.265,44.779,11,0.605,0.0,54.1
701,yolo_fasternet,1.817,44.846,0.258,47.196,11,0.6807,0.0,53.8
702,yolo_fasternet,1.573,39.615,0.256,41.69,11,0.6589,0.0,51.5
703,yolo_fasternet,1.545,40.561,0.264,42.607,9,0.7164,0.0,51.4
704,yolo_fasternet,1.572,39.836,0.275,41.925,10,0.7148,0.0,52.9
705,yolo_fasternet,1.579,41.384,0.333,43.537,10,0.7282,0.0,52.8
706,yolo_fasternet,1.563,40.33,0.256,42.404,11,0.6642,0.0,50.0
707,yolo_fasternet,1.574,40.2,0.253,42.272,11,0.6856,0.0,51.4
708,yolo_fasternet,1.598,40.132,0.25,42.222,11,0.7088,0.0,51.5
709,yolo_fasternet,1.569,41.061,0.261,43.13,11,0.7495,0.0,51.4
710,yolo_fasternet,1.644,43.456,0.273,45.627,10,0.7843,0.0,56.4
711,yolo_fasternet,1.59,42.487,0.261,44.588,9,0.7982,0.0,52.8
712,yolo_fasternet,1.609,41.23,0.272,43.371,9,0.8215,0.0,51.4
713,yolo_fasternet,1.56,39.896,0.266,41.965,10,0.7587,0.0,51.4
714,yolo_fasternet,1.57,41.219,0.254,43.285,10,0.7799,0.0,51.4
715,yolo_fasternet,1.584,40.052,0.252,42.127,10,0.7874,0.0,51.5
716,yolo_fasternet,1.605,39.927,0.253,42.038,10,0.7523,0.0,51.4
717,yolo_fasternet,1.563,40.055,0.258,42.123,10,0.7914,0.0,51.4
718,yolo_fasternet,1.6,39.744,0.253,41.839,9,0.83,0.0,51.5
719,yolo_fasternet,1.552,40.326,0.254,42.38,9,0.8292,0.0,52.8
720,yolo_fasternet,1.602,40.958,0.266,43.079,9,0.7792,0.0,51.4
721,yolo_fasternet,1.622,41.707,0.264,43.848,9,0.7526,0.0,51.4
722,yolo_fasternet,1.648,41.604,0.271,43.776,10,0.7127,0.0,51.4
723,yolo_fasternet,1.616,41.5,0.256,43.617,9,0.7727,0.0,52.8
724,yolo_fasternet,1.565,39.875,0.256,41.956,10,0.7262,0.0,50.0
725,yolo_fasternet,1.572,44.077,0.259,46.147,9,0.8101,0.0,56.8
726,yolo_fasternet,1.584,40.19,0.261,42.301,9,0.8155,0.0,52.8
727,yolo_fasternet,1.543,40.474,0.253,42.506,9,0.7884,0.0,50.0
728,yolo_fasternet,1.593,41.641,0.264,43.74,10,0.7094,0.0,52.8
729,yolo_fasternet,1.631,40.141,0.254,42.267,9,0.7522,0.0,51.5
730,yolo_fasternet,1.606,41.301,0.265,43.416,9,0.7961,0.0,51.4
731,yolo_fasternet,1.601,41.768,0.261,43.898,10,0.7594,0.0,51.4
732,yolo_fasternet,1.633,41.439,0.26,44.837,10,0.7477,0.0,51.4
733,yolo_fasternet,1.839,40.705,0.252,43.044,10,0.7561,0.0,51.4
734,yolo_fasternet,1.595,40.276,0.266,42.383,12,0.6663,0.0,50.0
735,yolo_fasternet,1.535,40.374,0.256,43.592,11,0.6964,0.0,52.8
736,yolo_fasternet,1.689,40.217,0.25,42.404,11,0.7172,0.0,51.4
737,yolo_fasternet,1.545,40.269,0.271,42.342,10,0.8073,0.0,51.5
738,yolo_fasternet,1.589,40.134,0.257,42.227,11,0.7356,0.0,51.4
739,yolo_fasternet,1.582,39.676,0.265,41.763,10,0.7805,0.0,51.4
740,yolo_fasternet,1.591,40.099,0.262,42.204,9,0.8193,0.0,50.0
741,yolo_fasternet,1.624,41.751,0.274,43.908,9,0.8752,0.0,52.8
742,yolo_fasternet,1.691,44.033,0.264,46.236,11,0.808,0.0,55.3
743,yolo_fasternet,1.581,61.167,0.369,63.396,10,0.8513,0.0,94.1
744,yolo_fasternet,2.093,63.437,0.401,66.32,11,0.7211,0.0,100.0
745,yolo_fasternet,2.121,63.286,0.375,66.202,9,0.6865,0.0,80.4
746,yolo_fasternet,5.161,63.062,0.406,69.008,8,0.8393,0.0,70.5
747,yolo_fasternet,2.205,64.765,0.402,67.733,8,0.8779,0.0,77.4
748,yolo_fasternet,2.148,59.806,0.387,62.706,8,0.8917,0.0,63.5
749,yolo_fasternet,2.04,58.831,0.365,63.319,8,0.8728,0.0,64.7
750,yolo_fasternet,2.231,59.205,0.365,62.14,8,0.8685,0.0,62.0
751,yolo_fasternet,2.482,60.839,0.378,64.101,9,0.7639,0.0,65.5
752,yolo_fasternet,2.091,59.589,0.367,62.384,8,0.7379,0.0,62.7
753,yolo_fasternet,1.988,58.004,0.371,60.685,8,0.7717,0.0,64.0
754,yolo_fasternet,2.048,57.102,0.35,59.827,7,0.8834,0.0,70.8
755,yolo_fasternet,6.089,60.349,0.259,67.019,7,0.8682,0.0,67.3
756,yolo_fasternet,1.597,39.801,0.263,41.906,7,0.8516,0.0,51.4
757,yolo_fasternet,1.553,40.559,0.254,42.606,8,0.7502,0.0,52.9
758,yolo_fasternet,1.581,40.162,0.282,42.291,9,0.6905,0.0,50.0
759,yolo_fasternet,1.812,46.577,0.253,48.917,8,0.7779,0.0,52.5
760,yolo_fasternet,1.565,40.812,0.258,42.894,8,0.8073,0.0,51.4
761,yolo_fasternet,1.565,41.038,0.263,43.136,8,0.8045,0.0,51.4
762,yolo_fasternet,1.598,47.274,0.268,49.393,7,0.8563,0.0,60.0
763,yolo_fasternet,1.64,41.716,0.27,43.881,7,0.8615,0.0,50.0
764,yolo_fasternet,1.631,42.079,0.268,44.23,9,0.7193,0.0,51.4
765,yolo_fasternet,1.648,40.648,0.258,42.815,9,0.6718,0.0,54.1
766,yolo_fasternet,1.581,40.905,0.254,42.984,7,0.7695,0.0,51.4
767,yolo_fasternet,1.586,40.792,0.267,42.904,8,0.6954,0.0,52.8
768,yolo_fasternet,1.559,40.321,0.253,42.396,6,0.7921,0.0,50.0
769,yolo_fasternet,1.594,40.23,0.255,42.322,5,0.78,0.0,51.4
770,yolo_fasternet,1.6,41.105,0.28,43.252,5,0.8762,0.0,54.3
771,yolo_fasternet,1.574,42.797,0.285,44.903,5,0.8798,0.0,51.4
772,yolo_fasternet,1.659,41.73,0.277,43.915,5,0.8931,0.0,51.4
773,yolo_fasternet,2.057,45.194,0.261,48.554,5,0.8976,0.0,57.5
774,yolo_fasternet,1.642,42.32,0.28,44.498,5,0.8943,0.0,52.6
775,yolo_fasternet,1.611,44.062,0.282,46.211,6,0.8097,0.0,52.8
776,yolo_fasternet,1.592,41.421,0.249,43.532,5,0.9118,0.0,51.4
777,yolo_fasternet,1.647,41.545,0.255,43.696,6,0.8264,0.0,51.4
778,yolo_fasternet,1.604,40.149,0.253,42.266,5,0.9104,0.0,52.9
779,yolo_fasternet,1.57,40.472,0.253,42.546,5,0.887,0.0,50.0
780,yolo_fasternet,1.594,40.563,0.262,43.86,6,0.7742,0.0,52.8
781,yolo_fasternet,1.763,40.67,0.271,42.952,7,0.7405,0.0,51.4
782,yolo_fasternet,1.652,40.482,0.262,42.649,8,0.7489,0.0,51.4
783,yolo_fasternet,1.692,41.696,0.267,43.945,7,0.7383,0.0,50.0
784,yolo_fasternet,1.641,41.995,0.292,44.21,6,0.8568,0.0,51.4
785,yolo_fasternet,1.587,41.887,0.272,44.0,7,0.7119,0.0,52.8
786,yolo_fasternet,1.629,41.084,0.265,43.236,6,0.8064,0.0,51.4
787,yolo_fasternet,1.606,42.04,0.254,44.153,6,0.7933,0.0,51.4
788,yolo_fasternet,1.586,39.959,0.254,43.177,6,0.7742,0.0,51.4
789,yolo_fasternet,1.747,42.206,0.271,44.47,6,0.7663,0.0,52.8
790,yolo_fasternet,1.594,39.795,0.262,41.901,7,0.741,0.0,50.0
791,yolo_fasternet,1.548,40.547,0.256,42.599,7,0.76,0.0,52.9
792,yolo_fasternet,1.588,40.154,0.256,42.247,7,0.7466,0.0,51.4
793,yolo_fasternet,1.624,40.065,0.252,42.198,6,0.8103,0.0,51.4
794,yolo_fasternet,1.544,40.35,0.307,42.463,7,0.7637,0.0,52.9
795,yolo_fasternet,1.584,40.323,0.251,42.41,8,0.7155,0.0,50.0
796,yolo_fasternet,1.595,41.501,0.265,43.613,8,0.72,0.0,52.8
797,yolo_fasternet,1.599,41.654,0.281,43.788,7,0.7572,0.0,50.0
798,yolo_fasternet,1.64,41.609,0.267,45.01,6,0.8395,0.0,51.4
799,yolo_fasternet,1.787,40.497,0.255,42.784,7,0.7316,0.0,52.9
800,yolo_fasternet,1.576,40.316,0.259,42.415,6,0.8166,0.0,50.0
801,yolo_fasternet,1.737,42.917,0.256,45.162,7,0.7569,0.0,55.3
802,yolo_fasternet,1.57,40.445,0.274,42.53,9,0.6147,0.0,52.8
803,yolo_fasternet,1.557,40.632,0.253,42.682,8,0.7275,0.0,51.5
804,yolo_fasternet,1.6,40.104,0.257,42.211,9,0.7396,0.0,52.8
805,yolo_fasternet,1.556,40.885,0.253,42.952,9,0.759,0.0,51.4
806,yolo_fasternet,1.582,41.434,0.268,43.564,9,0.7636,0.0,50.0
807,yolo_fasternet,2.197,43.781,0.276,46.586,8,0.8151,0.0,56.4
808,yolo_fasternet,1.613,41.268,0.26,43.398,9,0.7353,0.0,51.4
809,yolo_fasternet,1.622,41.744,0.259,43.874,8,0.7697,0.0,51.4
810,yolo_fasternet,1.648,40.147,0.254,42.297,8,0.8039,0.0,51.5
811,yolo_fasternet,1.545,39.747,0.253,41.786,8,0.7837,0.0,51.4
812,yolo_fasternet,1.598,45.005,0.26,47.108,9,0.7447,0.0,57.9
813,yolo_fasternet,1.579,41.02,0.267,43.112,8,0.7878,0.0,54.1
814,yolo_fasternet,1.668,41.471,0.276,43.669,7,0.8014,0.0,48.6
815,yolo_fasternet,2.134,41.838,0.262,44.545,7,0.768,0.0,54.1
816,yolo_fasternet,1.627,42.447,0.265,44.606,7,0.7698,0.0,51.4
817,yolo_fasternet,1.63,41.321,0.29,43.492,8,0.8011,0.0,51.4
818,yolo_fasternet,1.612,39.605,0.253,41.733,8,0.8164,0.0,51.5
819,yolo_fasternet,2.071,39.483,0.251,42.107,9,0.7739,0.0,51.4
820,yolo_fasternet,1.593,41.632,0.249,43.734,9,0.7874,0.0,54.3
821,yolo_fasternet,1.583,40.222,0.261,42.327,9,0.807,0.0,51.4
822,yolo_fasternet,1.596,40.479,0.304,42.643,9,0.7723,0.0,54.1
823,yolo_fasternet,1.59,41.052,0.252,43.147,9,0.7907,0.0,52.9
824,yolo_fasternet,1.869,46.559,0.257,48.973,10,0.744,0.0,52.5
825,yolo_fasternet,1.564,40.547,0.258,42.608,10,0.7155,0.0,51.4
826,yolo_fasternet,1.609,40.394,0.251,42.501,10,0.7392,0.0,52.9
827,yolo_fasternet,1.567,40.775,0.253,44.127,9,0.817,0.0,51.4
828,yolo_fasternet,1.814,45.906,0.267,48.267,10,0.7627,0.0,59.0
829,yolo_fasternet,1.538,48.9,0.285,50.967,9,0.8109,0.0,63.4
830,yolo_fasternet,1.633,41.623,0.26,43.773,10,0.7503,0.0,50.0
831,yolo_fasternet,2.106,42.552,0.275,45.253,9,0.7884,0.0,54.1
832,yolo_fasternet,1.623,42.429,0.263,44.568,10,0.7217,0.0,52.8
833,yolo_fasternet,1.608,41.842,0.262,43.965,9,0.7543,0.0,50.0
834,yolo_fasternet,1.629,44.042,0.263,46.183,9,0.7745,0.0,54.1
835,yolo_fasternet,1.971,58.285,0.304,60.902,8,0.7991,0.0,62.0
836,yolo_fasternet,1.615,40.403,0.253,42.54,8,0.8005,0.0,51.4
837,yolo_fasternet,1.585,40.292,0.258,42.382,8,0.7745,0.0,50.0
838,yolo_fasternet,1.579,39.941,0.256,42.024,8,0.803,0.0,52.9
839,yolo_fasternet,2.055,40.649,0.256,44.347,8,0.786,0.0,51.4
840,yolo_fasternet,1.775,42.995,0.255,45.269,8,0.8301,0.0,54.3
841,yolo_fasternet,1.57,41.661,0.276,44.875,8,0.8053,0.0,51.4
842,yolo_fasternet,1.849,42.468,0.269,44.844,8,0.8161,0.0,52.8
843,yolo_fasternet,1.606,41.408,0.269,43.53,9,0.7312,0.0,50.0
844,yolo_fasternet,1.649,41.325,0.278,43.5,10,0.6472,0.0,54.1
845,yolo_fasternet,1.614,41.687,0.265,43.815,11,0.6397,0.0,51.4
846,yolo_fasternet,1.706,41.318,0.273,43.564,10,0.6945,0.0,50.0
847,yolo_fasternet,2.057,40.178,0.27,42.811,10,0.701,0.0,52.9
848,yolo_fasternet,1.584,39.995,0.251,42.073,10,0.7051,0.0,50.0
849,yolo_fasternet,1.573,40.596,0.257,43.863,9,0.7696,0.0,52.8
850,yolo_fasternet,1.784,40.208,0.257,42.495,9,0.7795,0.0,51.4
851,yolo_fasternet,2.063,52.471,0.267,55.134,9,0.7478,0.0,53.3
852,yolo_fasternet,1.572,39.555,0.255,41.63,9,0.7457,0.0,50.0
853,yolo_fasternet,1.546,39.78,0.256,41.832,10,0.7259,0.0,51.5
854,yolo_fasternet,1.585,39.812,0.258,41.902,9,0.7917,0.0,51.4
855,yolo_fasternet,1.58,40.577,0.261,42.673,10,0.7527,0.0,51.4
856,yolo_fasternet,1.618,40.345,0.259,42.477,10,0.6763,0.0,52.8
857,yolo_fasternet,2.07,40.069,0.258,42.715,10,0.7128,0.0,52.9
858,yolo_fasternet,1.597,41.282,0.259,43.384,9,0.7109,0.0,52.8
859,yolo_fasternet,1.559,39.939,0.258,42.014,9,0.7001,0.0,51.4
860,yolo_fasternet,1.588,39.824,0.259,41.934,10,0.6469,0.0,51.4
861,yolo_fasternet,1.569,39.674,0.257,41.763,8,0.7891,0.0,51.5
862,yolo_fasternet,1.627,39.241,0.306,41.44,8,0.7412,0.0,51.4
863,yolo_fasternet,1.573,41.455,0.262,43.543,9,0.7365,0.0,51.4
864,yolo_fasternet,1.636,41.467,0.266,43.645,9,0.6697,0.0,51.4
865,yolo_fasternet,2.131,41.266,0.266,43.985,10,0.6286,0.0,51.4
866,yolo_fasternet,1.65,40.592,0.262,42.766,10,0.6433,0.0,52.8
867,yolo_fasternet,1.578,40.087,0.258,42.175,10,0.662,0.0,50.0
868,yolo_fasternet,1.602,39.749,0.253,41.854,9,0.6632,0.0,52.8
869,yolo_fasternet,1.565,40.754,0.263,42.823,10,0.6255,0.0,52.9
870,yolo_fasternet,1.651,39.829,0.265,41.991,9,0.6766,0.0,51.4
871,yolo_fasternet,1.564,40.083,0.254,42.144,10,0.624,0.0,50.0
872,yolo_fasternet,1.597,40.202,0.251,42.302,9,0.6642,0.0,51.5
873,yolo_fasternet,1.822,54.861,0.292,57.262,8,0.7513,0.0,54.2
874,yolo_fasternet,1.87,39.601,0.254,42.005,9,0.7239,0.0,50.0
875,yolo_fasternet,2.068,39.947,0.248,42.585,9,0.6974,0.0,51.4
876,yolo_fasternet,1.583,39.416,0.258,41.498,10,0.6812,0.0,51.5
877,yolo_fasternet,1.562,39.889,0.265,41.961,10,0.6579,0.0,50.0
878,yolo_fasternet,1.586,39.609,0.254,41.704,9,0.6949,0.0,52.9
879,yolo_fasternet,1.649,39.722,0.25,41.879,9,0.6955,0.0,51.4
880,yolo_fasternet,1.61,39.696,0.25,41.801,8,0.7461,0.0,51.4
881,yolo_fasternet,1.575,39.623,0.262,41.704,8,0.7196,0.0,52.9
882,yolo_fasternet,1.586,39.394,0.25,41.476,8,0.7176,0.0,50.0
883,yolo_fasternet,2.052,40.897,0.258,44.412,8,0.6738,0.0,52.8
884,yolo_fasternet,1.744,39.957,0.267,42.22,8,0.6663,0.0,51.4
885,yolo_fasternet,1.574,39.888,0.259,41.961,9,0.6575,0.0,50.0
886,yolo_fasternet,1.599,39.744,0.263,41.857,8,0.6348,0.0,51.4
887,yolo_fasternet,1.577,39.632,0.249,41.698,6,0.7493,0.0,51.4
888,yolo_fasternet,1.598,40.978,0.265,43.092,6,0.7875,0.0,50.0
889,yolo_fasternet,1.633,41.097,0.273,43.266,6,0.7885,0.0,51.4
890,yolo_fasternet,1.572,41.353,0.259,43.434,7,0.763,0.0,51.4
891,yolo_fasternet,2.039,39.749,0.246,42.348,7,0.7249,0.0,51.4
892,yolo_fasternet,1.522,42.352,0.256,44.365,7,0.7776,0.0,54.1
893,yolo_fasternet,1.591,40.297,0.25,42.385,8,0.7424,0.0,51.5
894,yolo_fasternet,1.594,39.725,0.25,41.812,8,0.757,0.0,51.4
895,yolo_fasternet,1.61,40.042,0.253,42.144,8,0.7566,0.0,52.8
896,yolo_fasternet,1.861,55.364,0.3,57.811,8,0.7242,0.0,55.3
897,yolo_fasternet,1.861,47.718,0.255,50.095,8,0.7104,0.0,51.2
898,yolo_fasternet,1.59,39.785,0.253,41.879,7,0.8135,0.0,52.9
899,yolo_fasternet,2.055,39.689,0.25,42.303,7,0.7972,0.0,51.4
900,yolo_fasternet,1.594,39.73,0.251,41.825,7,0.6865,0.0,50.0
901,yolo_fasternet,2.053,51.265,0.252,53.902,7,0.6255,0.0,54.5
902,yolo_fasternet,1.598,39.606,0.262,41.719,8,0.6193,0.0,51.4
903,yolo_fasternet,1.557,44.415,0.258,46.472,7,0.5835,0.0,56.8
904,yolo_fasternet,1.571,40.123,0.256,42.229,9,0.568,0.0,51.4
905,yolo_fasternet,2.062,40.223,0.249,42.847,9,0.6233,0.0,51.5
906,yolo_fasternet,1.667,40.0,0.319,42.252,9,0.6077,0.0,51.4
907,yolo_fasternet,2.044,40.449,0.254,43.049,9,0.6193,0.0,51.4
908,yolo_fasternet,1.583,39.796,0.255,41.886,7,0.727,0.0,51.4
909,yolo_fasternet,2.07,40.434,0.254,43.077,6,0.7438,0.0,51.4
910,yolo_fasternet,1.579,39.939,0.252,42.035,6,0.729,0.0,52.9
911,yolo_fasternet,1.554,40.018,0.26,42.081,6,0.73,0.0,50.0
912,yolo_fasternet,1.567,39.716,0.251,41.78,9,0.5873,0.0,51.4
913,yolo_fasternet,2.075,40.261,0.251,42.899,9,0.6274,0.0,50.0
914,yolo_fasternet,1.586,41.004,0.26,43.111,8,0.7104,0.0,51.4
915,yolo_fasternet,2.139,41.494,0.265,44.226,8,0.7097,0.0,52.8
916,yolo_fasternet,1.624,40.95,0.269,43.1,8,0.7213,0.0,51.4
917,yolo_fasternet,2.139,40.174,0.258,42.884,8,0.7223,0.0,50.0
918,yolo_fasternet,1.58,40.236,0.25,42.31,9,0.6792,0.0,51.4
919,yolo_fasternet,1.578,40.059,0.257,42.141,8,0.7317,0.0,52.9
920,yolo_fasternet,1.604,40.86,0.263,42.979,10,0.6426,0.0,50.0
921,yolo_fasternet,2.133,41.44,0.264,44.154,9,0.7123,0.0,52.8
922,yolo_fasternet,1.648,41.295,0.266,44.783,10,0.6619,0.0,51.4
923,yolo_fasternet,2.109,52.525,0.259,55.178,10,0.6857,0.0,54.5
924,yolo_fasternet,1.593,39.771,0.251,41.858,10,0.6905,0.0,51.4
925,yolo_fasternet,2.069,39.814,0.25,42.44,11,0.6651,0.0,52.9
926,yolo_fasternet,1.578,43.282,0.273,45.395,10,0.7015,0.0,56.8
927,yolo_fasternet,2.012,52.708,0.255,55.231,9,0.7588,0.0,66.7
928,yolo_fasternet,1.607,41.117,0.263,43.24,9,0.7497,0.0,52.8
929,yolo_fasternet,1.625,40.846,0.267,42.993,9,0.7656,0.0,51.4
930,yolo_fasternet,1.605,40.891,0.262,43.028,8,0.8348,0.0,51.4
931,yolo_fasternet,2.13,40.094,0.259,42.803,10,0.7254,0.0,50.0
932,yolo_fasternet,1.608,39.826,0.255,41.941,9,0.773,0.0,51.4
933,yolo_fasternet,1.567,40.103,0.252,42.166,8,0.8393,0.0,52.9
934,yolo_fasternet,1.601,40.209,0.265,42.321,8,0.8308,0.0,51.4
935,yolo_fasternet,1.526,40.055,0.265,42.093,9,0.7202,0.0,51.4
936,yolo_fasternet,1.554,41.055,0.264,43.118,7,0.7604,0.0,52.9
937,yolo_fasternet,1.575,40.474,0.261,42.553,7,0.7665,0.0,51.4
938,yolo_fasternet,1.597,41.697,0.264,43.815,8,0.7156,0.0,52.8
939,yolo_fasternet,1.619,41.69,0.264,43.824,7,0.7525,0.0,51.4
940,yolo_fasternet,1.645,41.865,0.254,44.023,7,0.745,0.0,52.8
941,yolo_fasternet,1.557,40.473,0.257,42.531,6,0.8124,0.0,52.9
942,yolo_fasternet,1.58,40.283,0.253,42.371,5,0.9147,0.0,50.0
943,yolo_fasternet,1.558,40.633,0.263,42.7,6,0.8001,0.0,52.8
944,yolo_fasternet,1.576,39.885,0.259,41.969,6,0.7864,0.0,51.4
945,yolo_fasternet,1.544,40.416,0.251,42.453,6,0.8363,0.0,51.5
946,yolo_fasternet,1.586,40.397,0.26,42.49,4,0.8985,0.0,52.8
947,yolo_fasternet,1.541,40.646,0.251,42.677,4,0.8985,0.0,50.0
948,yolo_fasternet,1.61,40.797,0.264,42.925,4,0.8921,0.0,51.4
949,yolo_fasternet,1.59,42.091,0.261,44.188,5,0.7615,0.0,54.1
950,yolo_fasternet,1.612,42.233,0.275,44.382,7,0.7427,0.0,54.3
951,yolo_fasternet,2.01,54.704,0.256,57.305,7,0.7144,0.0,53.2
952,yolo_fasternet,1.594,40.127,0.257,42.218,8,0.7557,0.0,50.0
953,yolo_fasternet,1.576,40.709,0.259,42.804,9,0.7318,0.0,51.4
954,yolo_fasternet,1.643,42.653,0.251,44.795,10,0.6774,0.0,54.1
955,yolo_fasternet,1.564,40.389,0.255,42.447,8,0.7457,0.0,52.9
956,yolo_fasternet,1.572,40.119,0.273,42.219,10,0.6683,0.0,51.4
957,yolo_fasternet,1.541,40.712,0.253,42.745,8,0.7334,0.0,51.4
958,yolo_fasternet,1.574,39.952,0.25,42.029,8,0.7335,0.0,52.9
959,yolo_fasternet,1.54,40.438,0.249,42.476,12,0.6074,0.0,51.4
960,yolo_fasternet,1.58,40.24,0.251,42.315,8,0.6797,0.0,51.5
961,yolo_fasternet,1.605,40.503,0.261,42.615,11,0.5203,0.0,52.8
962,yolo_fasternet,1.57,40.444,0.25,42.507,9,0.608,0.0,50.0
963,yolo_fasternet,1.84,52.579,0.256,54.962,8,0.7081,0.0,54.5
964,yolo_fasternet,2.041,41.529,0.251,44.148,9,0.6362,0.0,54.1
965,yolo_fasternet,2.08,40.091,0.255,42.743,8,0.6995,0.0,51.5
966,yolo_fasternet,1.587,42.708,0.282,44.822,9,0.6551,0.0,51.4
967,yolo_fasternet,1.597,41.989,0.258,44.094,11,0.6777,0.0,54.1
968,yolo_fasternet,1.631,41.854,0.264,44.002,9,0.7633,0.0,51.4
969,yolo_fasternet,1.605,41.817,0.261,43.932,10,0.7849,0.0,51.4
970,yolo_fasternet,1.627,41.734,0.266,43.882,10,0.7061,0.0,51.4
971,yolo_fasternet,1.615,41.724,0.262,43.856,9,0.7726,0.0,52.6
972,yolo_fasternet,2.113,41.392,0.261,44.091,9,0.7361,0.0,51.4
973,yolo_fasternet,2.118,41.847,0.256,45.675,10,0.6828,0.0,52.6
974,yolo_fasternet,1.864,41.856,0.264,44.247,8,0.7491,0.0,51.4
975,yolo_fasternet,1.616,41.486,0.269,43.627,8,0.7415,0.0,51.4
976,yolo_fasternet,1.62,41.524,0.261,43.659,8,0.7546,0.0,51.4
977,yolo_fasternet,1.587,42.644,0.264,44.743,8,0.7107,0.0,52.8
978,yolo_fasternet,1.622,40.782,0.266,42.924,7,0.6794,0.0,52.9
979,yolo_fasternet,1.909,48.126,0.261,50.584,7,0.7297,0.0,51.2
980,yolo_fasternet,2.108,41.544,0.271,44.247,7,0.7207,0.0,52.8
981,yolo_fasternet,2.134,42.146,0.26,44.862,9,0.6608,0.0,51.4
982,yolo_fasternet,1.617,41.301,0.262,43.43,7,0.7648,0.0,52.8
983,yolo_fasternet,1.605,41.953,0.266,44.079,10,0.5972,0.0,51.4
984,yolo_fasternet,1.647,41.694,0.277,43.88,10,0.6179,0.0,52.8
985,yolo_fasternet,1.684,41.988,0.26,44.179,9,0.6634,0.0,51.4
986,yolo_fasternet,1.618,41.232,0.268,43.391,9,0.6471,0.0,51.4
