frame_idx,model_label,preprocess_ms,inference_ms,postprocess_ms,total_ms,detections,confidence_mean,gpu_mem_mb,cpu_percent
708,yolo26n,1.359,49.136,0.221,50.928,12,0.5899,0.0,52.4
709,yolo26n,1.35,48.885,0.209,50.658,12,0.5643,0.0,51.2
710,yolo26n,1.343,48.861,0.221,50.654,10,0.6009,0.0,51.2
711,yolo26n,1.366,49.914,0.23,51.72,9,0.635,0.0,51.2
712,yolo26n,1.459,54.43,0.21,56.323,10,0.6154,0.0,52.3
713,yolo26n,1.353,50.264,0.221,52.066,11,0.5873,0.0,53.5
714,yolo26n,1.332,48.799,0.214,50.566,11,0.6171,0.0,51.2
715,yolo26n,1.377,50.558,0.216,52.357,11,0.6183,0.0,51.2
716,yolo26n,1.356,48.602,0.226,50.431,12,0.5727,0.0,51.2
717,yolo26n,1.33,48.649,0.199,50.397,10,0.6515,0.0,52.4
718,yolo26n,1.322,48.425,0.219,50.178,9,0.6861,0.0,50.0
719,yolo26n,1.33,49.12,0.207,50.876,9,0.6821,0.0,51.2
720,yolo26n,1.516,53.231,0.21,55.181,9,0.6489,0.0,51.1
721,yolo26n,1.351,48.577,0.206,50.357,9,0.6863,0.0,51.2
722,yolo26n,1.345,48.455,0.216,50.241,9,0.6708,0.0,51.2
723,yolo26n,1.383,48.605,0.22,50.415,9,0.6798,0.0,51.2
724,yolo26n,1.359,49.636,0.226,51.456,9,0.6818,0.0,52.4
725,yolo26n,1.34,48.922,0.221,50.699,9,0.6905,0.0,50.0
726,yolo26n,1.387,48.931,0.241,50.8,9,0.6927,0.0,52.4
727,yolo26n,1.579,67.955,0.212,70.014,9,0.6837,0.0,60.7
728,yolo26n,1.444,51.155,0.208,53.041,9,0.6906,0.0,51.2
729,yolo26n,1.351,48.503,0.231,50.325,9,0.7018,0.0,51.2
730,yolo26n,1.369,48.986,0.208,50.801,11,0.645,0.0,51.2
731,yolo26n,1.339,48.993,0.204,50.752,10,0.6629,0.0,51.2
732,yolo26n,1.319,48.69,0.209,50.44,9,0.7057,0.0,51.2
733,yolo26n,1.331,48.847,0.215,50.624,10,0.6639,0.0,51.2
734,yolo26n,1.367,48.495,0.216,50.291,9,0.7195,0.0,50.0
735,yolo26n,1.362,50.106,0.22,51.893,9,0.7226,0.0,53.5
736,yolo26n,1.43,55.916,0.215,57.794,9,0.7242,0.0,51.1
737,yolo26n,1.351,48.814,0.204,50.593,9,0.7254,0.0,51.2
738,yolo26n,1.341,48.695,0.208,50.46,9,0.7301,0.0,51.2
739,yolo26n,1.336,48.829,0.203,50.576,10,0.6955,0.0,51.2
740,yolo26n,1.36,48.63,0.207,50.415,9,0.7381,0.0,50.0
741,yolo26n,1.328,48.318,0.205,50.074,9,0.7393,0.0,51.2
742,yolo26n,1.344,51.532,0.217,53.294,10,0.6918,0.0,53.5
743,yolo26n,1.332,48.744,0.22,50.518,10,0.6657,0.0,51.2
744,yolo26n,1.366,48.741,0.215,50.538,10,0.6974,0.0,50.0
745,yolo26n,1.379,49.026,0.213,50.838,10,0.6614,0.0,52.4
746,yolo26n,1.382,50.849,0.22,52.674,9,0.6983,0.0,53.7
747,yolo26n,1.479,48.88,0.202,50.827,8,0.7435,0.0,51.2
748,yolo26n,1.329,47.448,0.205,49.198,7,0.7404,0.0,50.0
749,yolo26n,1.303,48.065,0.195,49.766,8,0.6763,0.0,52.4
750,yolo26n,1.296,46.271,0.197,47.979,8,0.7103,0.0,51.3
751,yolo26n,1.511,46.538,0.214,48.527,8,0.6998,0.0,51.2
752,yolo26n,1.303,44.243,0.212,45.977,8,0.6837,0.0,51.4
753,yolo26n,1.325,42.542,0.22,44.313,7,0.7457,0.0,51.4
754,yolo26n,1.369,44.299,0.235,46.128,8,0.6519,0.0,52.8
755,yolo26n,1.406,45.34,0.244,47.225,8,0.6597,0.0,50.0
756,yolo26n,1.463,46.615,0.248,48.564,8,0.6777,0.0,52.5
757,yolo26n,1.45,48.316,0.245,50.245,9,0.6751,0.0,51.2
758,yolo26n,1.525,48.292,0.259,50.322,9,0.6472,0.0,51.2
759,yolo26n,1.556,50.114,0.26,52.172,8,0.7134,0.0,51.2
760,yolo26n,1.539,49.41,0.266,51.46,8,0.6871,0.0,51.2
761,yolo26n,1.55,50.835,0.28,52.913,10,0.6046,0.0,51.2
762,yolo26n,1.562,51.698,0.271,53.828,8,0.6623,0.0,52.3
763,yolo26n,1.582,51.071,0.278,53.19,9,0.622,0.0,51.2
764,yolo26n,1.624,50.868,0.27,53.021,9,0.5991,0.0,52.3
765,yolo26n,1.576,51.45,0.278,53.554,7,0.6689,0.0,50.0
766,yolo26n,1.622,53.008,0.288,55.189,8,0.6136,0.0,52.2
767,yolo26n,1.641,52.878,0.281,55.069,8,0.6217,0.0,50.0
768,yolo26n,1.61,53.181,0.277,55.327,6,0.7467,0.0,51.1
769,yolo26n,1.651,52.848,0.274,55.033,7,0.6884,0.0,52.2
770,yolo26n,1.636,55.6,0.279,57.797,6,0.7461,0.0,54.3
771,yolo26n,1.615,55.141,0.28,57.304,6,0.7362,0.0,55.3
772,yolo26n,1.624,53.113,0.287,55.287,6,0.75,0.0,51.1
773,yolo26n,1.627,54.57,0.291,56.746,6,0.7222,0.0,52.2
774,yolo26n,1.695,53.857,0.286,56.103,7,0.6531,0.0,53.3
775,yolo26n,1.652,52.86,0.276,55.05,7,0.6373,0.0,51.1
776,yolo26n,1.576,50.983,0.269,53.079,8,0.601,0.0,51.2
777,yolo26n,1.588,51.086,0.271,53.197,7,0.6371,0.0,52.3
778,yolo26n,1.578,54.339,0.291,56.464,7,0.6579,0.0,55.3
779,yolo26n,1.643,52.841,0.284,55.028,7,0.6131,0.0,50.0
780,yolo26n,1.964,59.105,0.28,61.652,7,0.6482,0.0,52.0
781,yolo26n,1.611,53.097,0.287,55.262,7,0.6653,0.0,51.1
782,yolo26n,1.654,51.168,0.265,53.35,9,0.604,0.0,51.2
783,yolo26n,1.584,51.253,0.278,53.371,8,0.6426,0.0,51.2
784,yolo26n,1.853,69.632,0.283,72.07,8,0.6823,0.0,53.4
785,yolo26n,1.568,52.447,0.271,54.542,9,0.6056,0.0,54.5
786,yolo26n,2.08,52.028,0.273,54.737,10,0.5367,0.0,51.1
787,yolo26n,1.619,58.944,0.278,61.097,9,0.5846,0.0,58.8
788,yolo26n,1.844,52.799,0.279,55.195,9,0.592,0.0,51.1
789,yolo26n,1.621,53.005,0.284,55.181,8,0.6479,0.0,51.1
790,yolo26n,1.67,52.431,0.28,54.642,9,0.6367,0.0,52.3
791,yolo26n,1.6,53.091,0.281,55.234,8,0.6885,0.0,51.1
792,yolo26n,1.637,52.71,0.303,54.91,8,0.6778,0.0,51.1
793,yolo26n,1.64,52.538,0.277,54.715,8,0.6705,0.0,50.0
794,yolo26n,2.17,53.761,0.275,56.541,8,0.6612,0.0,53.3
795,yolo26n,1.631,52.73,0.279,54.899,9,0.6162,0.0,51.1
796,yolo26n,1.637,52.768,0.271,54.938,8,0.6831,0.0,51.1
797,yolo26n,1.635,52.895,0.278,55.076,8,0.6967,0.0,51.1
798,yolo26n,1.657,52.319,0.285,54.522,9,0.6327,0.0,51.1
799,yolo26n,1.634,52.93,0.274,55.103,9,0.6274,0.0,52.3
800,yolo26n,1.65,52.447,0.263,54.628,9,0.6182,0.0,51.1
801,yolo26n,1.839,53.677,0.267,56.052,9,0.6645,0.0,53.3
802,yolo26n,1.872,71.907,0.306,74.398,10,0.6139,0.0,60.0
803,yolo26n,1.816,59.4,0.274,61.776,10,0.604,0.0,52.0
804,yolo26n,1.576,51.583,0.262,53.689,10,0.6184,0.0,52.3
805,yolo26n,1.575,52.263,0.274,54.361,9,0.6632,0.0,52.2
806,yolo26n,1.652,52.636,0.273,54.833,9,0.6564,0.0,51.2
807,yolo26n,1.627,52.936,0.277,55.11,10,0.6145,0.0,51.1
808,yolo26n,1.635,52.576,0.28,54.761,9,0.6699,0.0,50.0
809,yolo26n,1.617,52.787,0.278,54.951,10,0.6294,0.0,51.1
810,yolo26n,2.119,52.637,0.27,55.374,10,0.616,0.0,51.1
811,yolo26n,1.582,50.949,0.272,53.052,10,0.5949,0.0,51.2
812,yolo26n,1.619,51.262,0.268,53.407,9,0.6335,0.0,50.0
813,yolo26n,1.594,51.2,0.289,53.355,9,0.6114,0.0,52.3
814,yolo26n,1.591,52.398,0.281,54.533,8,0.6583,0.0,51.1
815,yolo26n,1.623,53.877,0.279,56.064,8,0.6726,0.0,51.1
816,yolo26n,1.649,52.62,0.274,54.811,9,0.6425,0.0,51.1
817,yolo26n,1.62,52.674,0.273,54.838,10,0.6339,0.0,51.1
818,yolo26n,2.137,52.697,0.28,55.469,10,0.6015,0.0,50.0
819,yolo26n,1.589,51.561,0.273,53.681,11,0.5798,0.0,52.3
820,yolo26n,1.62,53.317,0.28,55.471,10,0.5994,0.0,52.3
821,yolo26n,1.623,52.887,0.281,55.07,10,0.6295,0.0,51.1
822,yolo26n,1.644,52.552,0.279,54.744,9,0.6787,0.0,51.2
823,yolo26n,1.62,54.826,0.279,56.991,9,0.6632,0.0,53.2
824,yolo26n,1.64,52.605,0.274,54.791,9,0.6921,0.0,50.0
825,yolo26n,1.623,52.823,0.278,54.998,9,0.6972,0.0,52.2
826,yolo26n,2.124,51.564,0.277,54.312,10,0.6536,0.0,51.2
827,yolo26n,1.569,51.081,0.264,53.165,10,0.6676,0.0,52.3
828,yolo26n,1.625,52.04,0.278,54.196,11,0.619,0.0,52.3
829,yolo26n,1.599,53.37,0.293,55.516,11,0.6085,0.0,52.2
830,yolo26n,1.67,52.516,0.278,54.725,10,0.6289,0.0,48.8
831,yolo26n,1.601,54.008,0.289,56.16,10,0.6391,0.0,52.2
832,yolo26n,1.616,52.697,0.262,54.831,10,0.6298,0.0,51.1
833,yolo26n,1.581,51.142,0.276,53.262,9,0.6572,0.0,51.2
834,yolo26n,2.067,51.195,0.273,53.86,9,0.6357,0.0,52.3
835,yolo26n,1.562,51.225,0.28,53.326,9,0.6529,0.0,51.2
836,yolo26n,1.688,52.7,0.282,54.942,10,0.6162,0.0,50.0
837,yolo26n,1.637,53.938,0.275,56.107,8,0.7053,0.0,53.2
838,yolo26n,1.657,52.653,0.3,54.896,8,0.6982,0.0,50.0
839,yolo26n,1.625,53.031,0.278,55.194,9,0.6479,0.0,53.3
840,yolo26n,1.647,53.065,0.281,55.277,8,0.7195,0.0,51.1
841,yolo26n,1.582,51.256,0.271,53.361,8,0.7099,0.0,51.2
842,yolo26n,1.806,62.443,0.273,64.825,8,0.6844,0.0,50.9
843,yolo26n,1.584,51.151,0.265,53.257,8,0.6968,0.0,51.2
844,yolo26n,1.593,50.87,0.268,52.999,8,0.7111,0.0,50.0
845,yolo26n,1.64,50.892,0.284,53.063,8,0.694,0.0,51.2
846,yolo26n,1.646,50.66,0.272,52.835,9,0.6344,0.0,51.2
847,yolo26n,1.571,51.691,0.274,53.789,9,0.6385,0.0,52.3
848,yolo26n,1.631,52.674,0.272,54.845,10,0.6239,0.0,50.0
849,yolo26n,1.624,52.613,0.281,54.788,9,0.6623,0.0,52.3
850,yolo26n,2.133,52.803,0.288,55.568,9,0.6676,0.0,51.1
851,yolo26n,1.913,54.983,0.28,57.471,9,0.6466,0.0,53.2
852,yolo26n,1.64,50.739,0.267,52.908,9,0.6479,0.0,51.2
853,yolo26n,1.572,51.197,0.264,53.287,10,0.6069,0.0,51.2
854,yolo26n,1.617,51.193,0.277,53.343,8,0.6901,0.0,51.2
855,yolo26n,1.634,52.728,0.283,54.916,9,0.612,0.0,51.1
856,yolo26n,1.636,56.165,0.44,58.542,8,0.6544,0.0,55.1
857,yolo26n,1.869,52.73,0.279,55.217,9,0.6049,0.0,52.3
858,yolo26n,2.148,53.475,0.274,56.259,10,0.5784,0.0,52.2
859,yolo26n,1.626,52.332,0.267,54.486,10,0.5844,0.0,50.0
860,yolo26n,1.611,50.839,0.264,52.974,10,0.5846,0.0,52.3
861,yolo26n,1.583,51.158,0.268,53.273,8,0.6372,0.0,52.3
862,yolo26n,1.616,51.293,0.282,53.455,8,0.6528,0.0,51.2
863,yolo26n,1.633,52.754,0.28,54.929,8,0.6705,0.0,51.1
864,yolo26n,1.657,52.562,0.278,54.777,8,0.655,0.0,51.1
865,yolo26n,1.632,52.814,0.28,54.984,8,0.6589,0.0,51.1
866,yolo26n,2.13,51.951,0.279,54.7,8,0.6386,0.0,52.3
867,yolo26n,1.591,50.77,0.274,52.885,7,0.7145,0.0,51.2
868,yolo26n,1.823,57.883,0.27,60.267,7,0.7097,0.0,51.0
869,yolo26n,1.604,51.618,0.275,53.756,7,0.7124,0.0,52.3
870,yolo26n,1.615,51.028,0.269,53.168,8,0.6442,0.0,51.2
871,yolo26n,1.592,50.929,0.27,53.041,7,0.7242,0.0,50.0
872,yolo26n,1.606,52.438,0.287,54.587,8,0.6776,0.0,51.2
873,yolo26n,1.63,52.504,0.276,54.669,7,0.7403,0.0,52.2
874,yolo26n,2.132,53.065,0.284,55.834,7,0.7432,0.0,50.0
875,yolo26n,1.976,61.071,0.3,63.621,7,0.7421,0.0,59.6
876,yolo26n,1.747,62.421,0.28,64.81,7,0.7524,0.0,60.4
877,yolo26n,1.633,52.537,0.277,54.713,7,0.7747,0.0,51.1
878,yolo26n,1.678,52.511,0.297,54.742,7,0.7907,0.0,51.1
879,yolo26n,1.596,51.8,0.274,53.921,7,0.7562,0.0,52.3
880,yolo26n,1.738,51.178,0.265,53.435,7,0.7593,0.0,50.0
881,yolo26n,1.6,50.922,0.268,53.037,7,0.7687,0.0,51.2
882,yolo26n,2.058,52.428,0.278,55.106,7,0.7688,0.0,51.1
883,yolo26n,1.645,52.714,0.276,54.905,7,0.7538,0.0,51.1
884,yolo26n,1.656,52.335,0.279,54.55,7,0.7552,0.0,50.0
885,yolo26n,1.632,52.775,0.267,54.93,9,0.6403,0.0,51.1
886,yolo26n,1.59,50.829,0.268,52.943,8,0.667,0.0,50.0
887,yolo26n,1.581,50.859,0.276,52.964,9,0.6275,0.0,52.3
888,yolo26n,1.591,51.133,0.268,53.245,9,0.6281,0.0,51.2
889,yolo26n,1.592,51.642,0.281,53.777,9,0.6395,0.0,50.0
890,yolo26n,2.112,53.931,0.278,56.67,8,0.6776,0.0,52.2
891,yolo26n,1.663,52.842,0.28,55.057,7,0.7383,0.0,51.1
892,yolo26n,1.859,57.82,0.271,60.25,7,0.7244,0.0,55.1
893,yolo26n,1.616,51.716,0.267,53.852,7,0.71,0.0,51.1
894,yolo26n,1.57,53.882,0.278,56.0,6,0.7285,0.0,52.3
895,yolo26n,1.627,52.628,0.285,54.803,7,0.7342,0.0,50.0
896,yolo26n,1.635,52.502,0.275,54.689,7,0.7252,0.0,51.1
897,yolo26n,1.644,52.717,0.28,54.91,7,0.6882,0.0,52.3
898,yolo26n,2.117,52.726,0.301,55.485,7,0.7228,0.0,52.2
899,yolo26n,1.584,50.582,0.263,52.68,7,0.7274,0.0,50.0
900,yolo26n,1.574,50.716,0.264,52.818,7,0.7427,0.0,50.0
901,yolo26n,2.073,63.878,0.267,66.548,8,0.7122,0.0,53.6
902,yolo26n,1.629,50.799,0.269,52.954,9,0.6619,0.0,50.0
903,yolo26n,1.609,50.813,0.267,52.938,8,0.7001,0.0,52.3
904,yolo26n,1.607,50.818,0.267,52.947,8,0.6959,0.0,51.2
905,yolo26n,1.593,50.896,0.282,53.029,8,0.6916,0.0,51.2
906,yolo26n,2.045,52.16,0.276,54.814,8,0.6748,0.0,51.1
907,yolo26n,1.631,52.891,0.279,55.067,8,0.6803,0.0,52.3
908,yolo26n,1.625,52.625,0.278,54.79,8,0.6808,0.0,51.1
909,yolo26n,2.157,52.576,0.266,55.329,8,0.6958,0.0,51.1
910,yolo26n,1.608,50.987,0.268,53.14,8,0.7035,0.0,51.2
911,yolo26n,1.588,51.566,0.265,53.677,10,0.6259,0.0,51.1
912,yolo26n,1.546,52.287,0.28,54.385,10,0.6377,0.0,53.3
913,yolo26n,1.58,52.812,0.288,54.932,9,0.6673,0.0,50.0
914,yolo26n,2.12,52.701,0.28,55.441,10,0.6246,0.0,51.1
915,yolo26n,1.622,52.762,0.281,54.942,9,0.6776,0.0,51.1
916,yolo26n,1.607,52.847,0.276,55.01,9,0.6874,0.0,51.1
917,yolo26n,2.157,52.794,0.276,55.561,9,0.6995,0.0,51.1
918,yolo26n,1.658,52.75,0.282,54.96,9,0.7026,0.0,53.3
919,yolo26n,1.617,51.101,0.268,53.25,9,0.7137,0.0,50.0
920,yolo26n,1.811,57.22,0.272,59.598,9,0.7187,0.0,52.1
921,yolo26n,1.585,51.346,0.283,53.475,8,0.7762,0.0,50.0
922,yolo26n,2.062,52.643,0.279,55.316,8,0.7698,0.0,53.3
923,yolo26n,1.631,53.029,0.273,55.19,8,0.7663,0.0,51.1
924,yolo26n,1.657,52.547,0.279,54.755,8,0.7668,0.0,52.2
925,yolo26n,2.156,52.795,0.288,55.572,8,0.7767,0.0,51.1
926,yolo26n,1.683,52.665,0.29,54.899,9,0.7658,0.0,51.1
927,yolo26n,1.574,50.918,0.28,53.025,9,0.7361,0.0,51.2
928,yolo26n,1.61,51.206,0.27,53.338,8,0.7935,0.0,51.2
929,yolo26n,1.615,51.197,0.27,53.329,9,0.7292,0.0,52.3
930,yolo26n,2.053,56.857,0.279,59.544,8,0.7711,0.0,56.3
931,yolo26n,1.638,52.798,0.275,54.97,8,0.7746,0.0,53.3
932,yolo26n,1.638,52.449,0.291,54.643,8,0.7801,0.0,50.0
933,yolo26n,1.649,53.546,0.275,55.739,8,0.7284,0.0,52.2
934,yolo26n,1.655,52.555,0.277,54.751,8,0.7121,0.0,50.0
935,yolo26n,1.627,51.253,0.267,53.411,7,0.7632,0.0,51.2
936,yolo26n,1.574,51.458,0.279,53.559,8,0.6695,0.0,52.3
937,yolo26n,1.572,51.184,0.285,53.301,7,0.7488,0.0,51.2
938,yolo26n,2.132,52.951,0.274,55.689,7,0.7738,0.0,51.1
939,yolo26n,1.611,55.079,0.288,57.248,7,0.7766,0.0,55.3
940,yolo26n,1.651,52.64,0.299,54.855,6,0.8396,0.0,50.0
941,yolo26n,1.618,52.478,0.264,54.614,6,0.8376,0.0,52.3
942,yolo26n,1.606,50.876,0.262,52.994,6,0.7971,0.0,51.2
943,yolo26n,1.583,51.523,0.269,53.622,6,0.8415,0.0,51.2
944,yolo26n,1.6,51.8,0.268,53.919,7,0.8059,0.0,52.3
945,yolo26n,1.611,52.696,0.282,54.836,8,0.7683,0.0,51.1
946,yolo26n,2.115,52.767,0.281,55.505,9,0.7075,0.0,51.1
947,yolo26n,1.614,53.652,0.277,55.809,11,0.6238,0.0,51.1
948,yolo26n,1.606,54.863,0.312,57.056,10,0.6626,0.0,56.5
949,yolo26n,1.66,66.029,0.281,68.305,11,0.6377,0.0,64.3
950,yolo26n,1.645,52.838,0.277,55.022,10,0.6262,0.0,51.1
951,yolo26n,1.817,55.671,0.278,58.028,11,0.6325,0.0,54.3
952,yolo26n,1.629,53.153,0.28,55.339,10,0.659,0.0,52.2
953,yolo26n,1.616,52.174,0.261,54.308,11,0.6595,0.0,51.2
954,yolo26n,1.841,59.886,0.271,62.29,9,0.7583,0.0,51.9
955,yolo26n,1.564,51.705,0.269,53.8,10,0.7473,0.0,51.2
956,yolo26n,1.592,50.779,0.261,52.884,11,0.708,0.0,51.2
957,yolo26n,1.576,51.569,0.262,53.661,11,0.6567,0.0,51.1
958,yolo26n,1.625,51.144,0.27,53.289,10,0.7479,0.0,51.2
959,yolo26n,1.567,51.341,0.278,53.436,12,0.6654,0.0,52.3
960,yolo26n,1.587,51.12,0.261,53.22,11,0.7015,0.0,51.2
961,yolo26n,1.572,51.941,0.261,54.021,12,0.6782,0.0,52.3
962,yolo26n,2.065,52.4,0.279,55.073,11,0.7401,0.0,51.1
963,yolo26n,1.619,52.966,0.28,55.144,12,0.6736,0.0,52.3
964,yolo26n,1.636,54.559,0.287,56.762,11,0.701,0.0,53.2
965,yolo26n,2.183,55.872,0.269,58.677,10,0.7682,0.0,57.4
966,yolo26n,1.598,51.012,0.268,53.142,11,0.7181,0.0,51.2
967,yolo26n,1.582,53.493,0.273,55.596,10,0.6965,0.0,52.2
968,yolo26n,1.632,52.846,0.28,55.024,12,0.608,0.0,51.1
969,yolo26n,1.635,53.114,0.272,55.279,12,0.6226,0.0,51.1
970,yolo26n,2.127,52.784,0.277,55.537,11,0.7146,0.0,51.1
971,yolo26n,1.613,52.566,0.262,54.696,11,0.6787,0.0,51.1
972,yolo26n,1.604,51.758,0.277,53.89,11,0.7015,0.0,52.3
973,yolo26n,1.598,51.466,0.261,53.576,11,0.6938,0.0,52.3
974,yolo26n,1.596,50.745,0.265,52.87,10,0.6753,0.0,50.0
975,yolo26n,1.569,52.024,0.279,54.134,10,0.671,0.0,52.3
976,yolo26n,1.642,52.85,0.273,55.034,11,0.615,0.0,51.1
977,yolo26n,1.615,53.529,0.271,55.684,11,0.6516,0.0,51.1
978,yolo26n,2.136,51.015,0.261,53.761,14,0.5683,0.0,51.2
979,yolo26n,1.571,51.802,0.268,53.886,8,0.7613,0.0,52.3
980,yolo26n,1.586,51.165,0.269,53.274,9,0.77,0.0,51.2
981,yolo26n,1.559,52.675,0.276,54.768,8,0.8062,0.0,51.1
982,yolo26n,1.701,53.352,0.286,55.603,9,0.7492,0.0,52.2
983,yolo26n,1.622,55.176,0.277,57.333,9,0.7379,0.0,54.3
984,yolo26n,1.643,52.844,0.266,55.012,9,0.7359,0.0,51.1
985,yolo26n,1.592,51.883,0.399,54.128,10,0.6713,0.0,52.3
986,yolo26n,2.06,51.142,0.266,53.827,8,0.7176,0.0,51.2
987,yolo26n,1.572,51.835,0.443,54.149,8,0.6795,0.0,53.3
988,yolo26n,1.638,53.186,0.368,55.552,8,0.6868,0.0,53.3
989,yolo26n,1.682,53.694,0.281,55.938,10,0.6466,0.0,52.2
990,yolo26n,1.667,52.865,0.293,55.1,8,0.7813,0.0,50.0
991,yolo26n,1.624,53.005,0.276,55.163,8,0.8035,0.0,51.1
992,yolo26n,1.645,52.693,0.276,54.874,9,0.7355,0.0,53.3
993,yolo26n,1.627,55.063,0.278,57.232,10,0.7013,0.0,52.2
994,yolo26n,2.114,53.129,0.279,55.878,9,0.7429,0.0,51.1
995,yolo26n,1.647,53.0,0.281,55.202,10,0.6945,0.0,52.3
996,yolo26n,1.634,53.003,0.286,55.194,8,0.7945,0.0,52.2
997,yolo26n,1.625,53.438,0.275,55.603,8,0.7959,0.0,51.1
998,yolo26n,1.628,53.218,0.265,55.371,8,0.7548,0.0,51.1
999,yolo26n,1.609,51.778,0.261,53.895,10,0.6007,0.0,52.3
